img_id,caption_id,sent,nsubj_word,nsubj_start,nsubj_stop,nsubj_pos,nsubj_Animacy,nsubj_Case,nsubj_Gender,nsubj_Number,root_word,root_start,root_stop,root_pos,root_Aspect,root_Gender,root_Mood,root_Number,root_Tense,root_VerbForm,root_Voice,root_Person,nsubj_ADJ_start,nsubj_ADJ_stop,obj_word,obj_start,obj_stop,obj_pos,obj_Animacy,obj_Case,obj_Gender,obj_Number,root_Animacy,root_Case,obj_Person,root_Variant,root_Degree,nsubj_Person,nsubj_Degree,nsubj_Aspect,nsubj_Tense,nsubj_VerbForm,nsubj_Voice,nsubj_Variant,root_Foreign,obj_Degree,obj_Aspect,obj_Tense,obj_VerbForm,obj_Voice,root_Tense_error_sent,root_Tense_error_val,root_Tense_error_sent1,root_Tense_error_val1
364444,288911,Компьютерный стол с 3 мониторами и ноутбуком.,,,,,,,,,стол,13.0,17.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
12062,504669,Большая белая овца стоит рядом с другими овцами.,овца,14.0,18.0,NOUN,Inan,Nom,Fem,Sing,стоит,19.0,24.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,570325,"Велосипед, прислоненный к неубранной и грязной кровати.",Велосипед,0.0,9.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518974,672630,Черно-белый кот с мячом рядом с ним,,,,,,,,,кот,12.0,15.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Anim,Nom,,,,,,,,,,,,,,,,,,,,
22874,330802,Большая черная собака лежит на ковре.,собака,15.0,21.0,NOUN,Anim,Nom,Fem,Sing,лежит,22.0,27.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80194,583470,теннисный мяч лежит на ракетке снаружи,мяч,10.0,13.0,NOUN,Inan,Nom,Masc,Sing,лежит,14.0,19.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527728,182518,"Большой слон плавает в пруду, полном воды.",слон,8.0,12.0,NOUN,Anim,Nom,Masc,Sing,плавает,13.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382030,218419,Парик лежит рядом с парой туфель на столе.,Парик,0.0,5.0,NOUN,Inan,Nom,Masc,Sing,лежит,6.0,11.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154670,94449,"Туристический автобус припарковался перед зданием с большой рекламой, нарисованной сбоку.",автобус,14.0,21.0,NOUN,Inan,Nom,Masc,Sing,припарковался,22.0,35.0,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act,,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284043,630962,На этом причудливом заднем дворе есть сарай и скамейка,сарай,38.0,43.0,NOUN,Inan,Nom,Masc,Sing,есть,33.0,37.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195715,5475,Бейсбольный мяч лежит в бейсбольной перчатке на одеяле,мяч,12.0,15.0,NOUN,Inan,Nom,Masc,Sing,лежит,16.0,21.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284772,305405,Собака плывет в бассейне с фрисби.,Собака,0.0,6.0,NOUN,Anim,Nom,Fem,Sing,плывет,7.0,13.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359569,587089,Черно-коричневая собака идет по снегу с красной фрисби во рту.,собака,17.0,23.0,NOUN,Anim,Nom,Fem,Sing,идет,24.0,28.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Черно-коричневая собака шла по снегу с красной фрисби во рту.,Past,Черно-коричневая собака будет идти по снегу с красной фрисби во рту.,Fut
366611,763027,Собака грызет футбольный мяч.,Собака,0.0,6.0,NOUN,Anim,Nom,Fem,Sing,грызет,7.0,13.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,мяч,25.0,28.0,NOUN,Inan,Acc,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
182369,584198,Животные в водоеме играют с мячом.,Животные,0.0,8.0,NOUN,Anim,Nom,Neut,Plur,играют,19.0,25.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347930,666495,Голубая собака сидит на полосатом диване,собака,8.0,14.0,NOUN,Anim,Nom,Fem,Sing,сидит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66568,538013,"Два плюшевых мишки лежат, прислонившись к стене.",мишки,13.0,18.0,NOUN,Anim,Gen,Masc,Sing,лежат,19.0,24.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Два плюшевых мишки лежали, прислонившись к стене.",Past,"Два плюшевых мишки будут лежать, прислонившись к стене.",Fut
558955,107553,Черно-белый футбольный мяч лежит в траве.,мяч,23.0,26.0,NOUN,Inan,Nom,Masc,Sing,лежит,27.0,32.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79966,134370,Черный щенок с мячом во рту сидит в велосипедной корзине.,щенок,7.0,12.0,NOUN,Inan,Nom,Masc,Sing,сидит,28.0,33.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224907,747149,Белый медведь в воде в зоопарке с двумя мячами,,,,,,,,,медведь,6.0,13.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Anim,Nom,,,,,,,,,,,,,,,,,,,,
215744,98333,Коричневая собака лежит на кровати рядом с плюшевыми розовыми кроликами.,собака,11.0,17.0,NOUN,Anim,Nom,Fem,Sing,лежит,18.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565341,801,Две маленькие собачки вместе играют на заднем дворе.,собачки,14.0,21.0,NOUN,Anim,Gen,Fem,Sing,играют,29.0,35.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153392,662976,Много воздушных змеев поднимаются высоко в облака.,Много,0.0,5.0,ADV,,,,,поднимаются,22.0,33.0,VERB,Imp,,Ind,Plur,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,Pos,,,,,,,,,,,,Много воздушных змеев поднимались высоко в облака.,Past,Много воздушных змеев будут подниматься высоко в облака.,Fut
502090,491727,Воздушный змей летит по голубому небу с длинным хвостом.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей летел по голубому небу с длинным хвостом.,Past,Воздушный змей будет лететь по голубому небу с длинным хвостом.,Fut
243817,633428,"Открытое поле с песком, травой и мусорными баками.",,,,,,,,,поле,9.0,13.0,NOUN,,Neut,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
154867,684217,Канализационная крышка на земле с парашютом на заднем плане.,,,,,,,,,крышка,16.0,22.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
7784,607568,большой воздушный змей летит высоко в небе.,,,,,,,Masc,Plur,,23.0,28.0,,,,Ind,Sing,,,,,,,змей,18.0,22.0,NOUN,Anim,Gen,Fem,Plur,,,,,,,,,,,,,,,,,,,большой воздушный змей летел высоко в небе.,Past,большой воздушный змей будет лететь высоко в небе.,Fut
186345,57374,4 разноцветных морских конька летят с 4 птицами.,,,,,,,,,летят,30.0,35.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228025,588888,Воздушный змей летит над песчаным коричневым пляжем.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей летел над песчаным коричневым пляжем.,Past,Воздушный змей будет лететь над песчаным коричневым пляжем.,Fut
44478,87628,Воздушный змей в форме самолета летит по воздуху.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,32.0,37.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей в форме самолета летел по воздуху.,Past,Воздушный змей в форме самолета будет лететь по воздуху.,Fut
520232,784270,Птица летит между двумя светофорами вечером.,Птица,0.0,5.0,NOUN,Anim,Nom,Fem,Sing,летит,6.0,11.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384476,426936,Воздушный змей летит в голубом небе.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей летел в голубом небе.,Past,Воздушный змей будет лететь в голубом небе.,Fut
183416,49508,Воздушный змей в форме павлина летит над головой в голубом небе.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,31.0,36.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей в форме павлина летел над головой в голубом небе.,Past,Воздушный змей в форме павлина будет лететь над головой в голубом небе.,Fut
162357,432952,Воздушный змей зацепился за голую ветку дерева.,змей,10.0,14.0,NOUN,Anim,Nom,Masc,Sing,зацепился,15.0,24.0,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей зацепился за голую ветку дерева.,Pres,Воздушный змей зацепится за голую ветку дерева.,Fut
351621,291302,Два воздушных змея летят высоко в ясном голубом небе.,змея,14.0,18.0,NOUN,Anim,Nom,Masc,Sing,летят,19.0,24.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Два воздушных змея летели высоко в ясном голубом небе.,Past,Два воздушных змея будут лететь высоко в ясном голубом небе.,Fut
399297,510749,Связка флагов развевается в небе над полем.,Связка,0.0,6.0,NOUN,Inan,Nom,Fem,Sing,развевается,14.0,25.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161752,705085,"Комната с воздушными змеями, свисающими с потолка.",,,,,,,,,Комната,0.0,7.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
447501,798310,Зелёный воздушный змей-монстр парит в солнечном небе.,змей-монстр,18.0,29.0,NOUN,Inan,Nom,Masc,Sing,парит,30.0,35.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Зелёный воздушный змей-монстр парил в солнечном небе.,Past,Зелёный воздушный змей-монстр будет парить в солнечном небе.,Fut
132686,411372,Небо наполнено множеством разноцветных воздушных змеев.,,,,,,,,,наполнено,5.0,14.0,VERB,Perf,Neut,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,Небо было наполнено множеством разноцветных воздушных змеев.,Pres,Небо будет наполнено множеством разноцветных воздушных змеев.,Fut
187890,777224,Воздушный змей-дракон пролетает перед монументом Вашингтона,змей-дракон,10.0,21.0,NOUN,Inan,Nom,Masc,Sing,пролетает,22.0,31.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей-дракон пролетал перед монументом Вашингтона,Past,Воздушный змей-дракон будет пролетать перед монументом Вашингтона,Fut
224542,170335,Серебряный грузовик припаркован рядом с красочным воздушным змеем.,,,,,,,,,припаркован,20.0,31.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
118598,690099,Красочные воздушные змеи летают на фоне облачного неба.,змеи,20.0,24.0,NOUN,Anim,Nom,Fem,Plur,летают,25.0,31.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418606,469623,Воздушный змей цвета радуги рядом с самолетом в небе.,змей,10.0,14.0,NOUN,Anim,Gen,Fem,Plur,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216785,307276,Воздушный змей высоко в воздухе на дереве.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138755,749795,Часы находятся на стене башни.,Часы,0.0,4.0,NOUN,Inan,Nom,Masc,Plur,находятся,5.0,14.0,VERB,Imp,,Ind,Plur,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550729,202357,Красочный воздушный змей лежит на зеленом поле.,,,,,,,,,лежит,25.0,30.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Красочный воздушный змей лежал на зеленом поле.,Past,Красочный воздушный змей будет лежать на зеленом поле.,Fut
308974,541563,Воздушный змей летит по кристально чистому голубому небу.,змей,10.0,14.0,NOUN,Anim,Gen,Masc,Plur,летит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей летел по кристально чистому голубому небу.,Past,Воздушный змей будет лететь по кристально чистому голубому небу.,Fut
395083,121884,Большое количество воздушных змеев в небе,,,,,,,,,количество,8.0,18.0,NOUN,,Neut,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
23751,171992,"Статуя человека, держащего воздушного змея, рядом с ребенком.",,,,,,,,,Статуя,0.0,6.0,NOUN,,Fem,,Sing,,,,,,,змея,38.0,42.0,NOUN,Anim,Nom,Fem,Sing,Inan,Nom,,,,,,,,,,,,,,,,,,,,
521719,286536,Крупный план висящих воздушных змеев.,,,,,,,,,план,8.0,12.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
499588,10170,"Разноцветные воздушные змеи, прикрепленные к светло-голубой стене.",змеи,23.0,27.0,NOUN,Anim,Nom,Fem,Plur,,,,,,,,,,,,,13.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470370,697750,Воздушный змей летит в небе в пасмурный день.,змей,10.0,14.0,NOUN,Anim,Gen,Fem,Plur,летит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450439,84258,"патриотический воздушный змей, летящий по ясному голубому небу.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85911,639356,Воздушный змей плывет посреди большого водоема.,змей,10.0,14.0,NOUN,Anim,Nom,Masc,Sing,плывет,15.0,21.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Воздушный змей плыл посреди большого водоема.,Past,Воздушный змей будет плыть посреди большого водоема.,Fut
509270,770558,На ветру летают два воздушных змея.,змея,30.0,34.0,NOUN,Anim,Nom,Masc,Sing,летают,9.0,15.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,На ветру летали два воздушных змея.,Past,На ветру будут летать два воздушных змея.,Fut
212801,76598,Несколько небольших воздушных змеев в форме дуги летят над океаном,змеев,30.0,35.0,NOUN,Inan,Gen,Masc,Plur,летят,49.0,54.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Несколько небольших воздушных змеев в форме дуги летят над океаном,Past,Несколько небольших воздушных змеев в форме дуги будут лететь над океаном,Fut
441874,108451,Вид на бейсбольный матч на бейсбольном поле.,,,,,,,,,Вид,0.0,3.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
563424,748722,Маленький мальчик в шляпе держит биту.,мальчик,10.0,17.0,NOUN,Anim,Nom,Masc,Sing,держит,26.0,32.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,9.0,биту,33.0,37.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
466211,24372,Бейсболист бьет во время бейсбольного матча.,Бейсболист,0.0,10.0,NOUN,Anim,Nom,Masc,Sing,бьет,11.0,15.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204067,637098,Игрок на домашней базе готовится бить во время игры.,Игрок,0.0,5.0,NOUN,Anim,Nom,Masc,Sing,готовится,23.0,32.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Игрок на домашней базе готовился бить во время игры.,Past,Игрок на домашней базе будет готовиться бить во время игры.,Fut
32712,774026,Бейсболист отбивает мяч в профессиональной игре.,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,отбивает,11.0,19.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,мяч,20.0,23.0,NOUN,Inan,Acc,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
421209,70386,"Бейсболист держит бейсбольную биту, стоя на бейсбольном поле.",Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,держит,11.0,17.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,биту,30.0,34.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
379048,626358,"Бейсбольная футболка, которая лежит рядом с битой и табличкой.",которая,22.0,29.0,PRON,,Nom,Fem,Sing,футболка,12.0,20.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
203965,118924,"отбивающий, бьющий битой по мячу на бейсбольном матче",,,,,,,,,отбивающий,0.0,10.0,NOUN,,Masc,,Sing,,,,,,,битой,19.0,24.0,NOUN,Inan,Ins,Fem,Sing,Inan,Nom,,,,,,,,,,,,,,,,,,,,
344003,446711,Ребенок играет с битой и мячом на пляже.,Ребенок,0.0,7.0,NOUN,Anim,Nom,Masc,Sing,играет,8.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101860,674853,Группа мужчин на поле играет в бейсбол.,Группа,0.0,6.0,NOUN,Inan,Nom,Fem,Sing,играет,22.0,28.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541025,50876,Бейсболисты готовятся реагировать на подачу.,Бейсболисты,0.0,11.0,PROPN,Inan,Nom,Masc,Sing,готовятся,12.0,21.0,VERB,Imp,,Ind,Plur,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78671,740075,Бейсболист размахивает битой на поле,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,размахивает,11.0,22.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бейсболист размахивал битой на поле,Past,Бейсболист будет размахивать битой на поле,Fut
485090,748516,"Пожилой мужчина показывает мальчику, как бить по мячу.",мужчина,8.0,15.0,NOUN,Anim,Nom,Masc,Sing,показывает,16.0,26.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223738,195700,Молодой человек в оранжевой майке размахивает бейсбольной битой.,человек,8.0,15.0,NOUN,Anim,Nom,Masc,Sing,размахивает,34.0,45.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295006,677652,Бейсболист с битой в руках на поле.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132182,44861,Ребенок готовится ударить по бейсбольному мячу.,Ребенок,0.0,7.0,NOUN,Anim,Nom,Masc,Sing,готовится,8.0,17.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87393,397147,Бейсболист замахивается на мяч,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,замахивается,11.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416596,641631,Бейсболисты в середине игры с небольшой толпой.,,,,,,,,,Бейсболисты,0.0,11.0,PROPN,,Masc,,Sing,,,,,,,,,,,,,,,Anim,Nom,,,,,,,,,,,,,,,,,,,,
248752,565378,Человек на поле с бейсбольной битой.,,,,,,,,,Человек,0.0,7.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Anim,Nom,,,,,,,,,,,,,,,,,,,,
277945,50559,Бейсболист замахивается битой на бейсбольный мяч.,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,замахивается,11.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,битой,24.0,29.0,NOUN,Inan,Ins,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
154071,569430,Игроки в действии на бейсбольном поле.,Игроки,0.0,6.0,NOUN,Anim,Nom,Masc,Plur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281688,589130,Бейсболист на коленях рядом с базой.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432820,781665,Бейсболист размахивает битой на поле.,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,размахивает,11.0,22.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бейсболист размахивал битой на поле.,Past,Бейсболист будет размахивать битой на поле.,Fut
8119,165508,Команда молодых людей играет в бейсбол.,Команда,0.0,7.0,NOUN,Inan,Nom,Fem,Sing,играет,22.0,28.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Команда молодых людей играла в бейсбол.,Past,Команда молодых людей будет играть в бейсбол.,Fut
505934,84963,Мужчина держит бейсбольную биту во время игры в бейсбол.,Мужчина,0.0,7.0,NOUN,Anim,Nom,Masc,Sing,держит,8.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,биту,27.0,31.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
336493,74652,"Мужчина держит бейсбольную биту, стоя рядом с домашней базой.",Мужчина,0.0,7.0,NOUN,Anim,Nom,Masc,Sing,держит,8.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,биту,27.0,31.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
115791,15050,Бейсболист стоит на ромбе с поднятой битой.,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,стоит,11.0,16.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бейсболист стоял на ромбе с поднятой битой.,Past,Бейсболист будет стоять на ромбе с поднятой битой.,Fut
281409,458694,"Судья, кетчер и отбивающий, как только отбивающий замахнулся.",Судья,0.0,5.0,NOUN,Anim,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446920,585301,"Пара бейсболистов, стоящих на поле.",,,,,,,,,Пара,0.0,4.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
492840,646626,Мужчина замахивается битой на бейсбольный мяч.,Мужчина,0.0,7.0,NOUN,Anim,Nom,Masc,Sing,замахивается,8.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,битой,21.0,26.0,NOUN,Inan,Ins,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
229984,512532,Бейсболист на домашней базе размахивает битой.,Бейсболист,0.0,10.0,PROPN,Anim,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72795,633859,"группа игроков в мяч, играющих на поле перед публикой",,,,,,,,,группа,0.0,6.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
86432,133983,"Идет бейсбольный матч, в котором молодой игрок размахивает битой.",игрок,41.0,46.0,NOUN,Anim,Nom,Masc,Sing,Идет,0.0,4.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,33.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166696,656341,Бейсбольная команда пытается поймать мяч и пометить игрока.,команда,12.0,19.0,NOUN,Inan,Nom,Fem,Sing,пытается,20.0,28.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,0.0,11.0,игрока,52.0,58.0,NOUN,Anim,Acc,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
538414,486093,"Игрок в действии, отбивающий мяч в бейсбольном матче.",Игрок,0.0,5.0,NOUN,Anim,Nom,Masc,Sing,,,,,,,,,,,,,,,мяч,29.0,32.0,NOUN,Inan,Acc,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
19176,108674,"Поле заполнено бейсболистами, играющими в бейсбол.",,,,,,,,,заполнено,5.0,14.0,VERB,Perf,Neut,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,"Поле было заполнено бейсболистами, играющими в бейсбол.",Pres,"Поле будет заполнено бейсболистами, играющими в бейсбол.",Fut
